category_fullname,video_url,title,langage,questions,video_type,
4El Teatro,https://www.youtube.com/watch?v=fdA5q09YcwI&ab_channel=ITcanaloficial,Entrevista a Joan Font,ESP,"¿Qué es un escenario? ¿Hace falta una tarima para actuar? ¿Hace falta un teatro para hacer una obra? ¿Se puede crear un escenario marcándolo con una tiza en el pavimento de una calle? ¿Ahora se le daría espacio al artista para empezar una obra en la calle de forma improvisada? ¿Cuánto margen se le podría dar a la improvisación? ¿Todo lo que pasa en la calle tiene que estar regulado? ¿Puede que la calle sea más importante de lo que pensamos? ¿Cómo organizaba Comediants sus obras? ¿Cómo organizaban fiestas improvisadamente haciendo intervenciones en el espacio público? ¿Qué es el teatro de guerrilla? ¿Cómo te alegra el día encontrarte un espectáculo improvisado por la calle? ¿Cómo hacer económicamente viable el teatro de calle? ¿Tendría que venir de una aportación voluntaria al finalizar el espectáculo? ¿De qué manera se podrían financiar, si se quisiera, diversas compañías de teatro de calle en un territorio? ¿Podría pagarse a las compañías que lo hiciesen posible con alguna clase de pago online mensual? ¿Pagaría la gente 5 euros al mes con tal de verse sorprendidos por un grupo de teatro de calle algún día en algún rincón de la ciudad?",entrevista,
4El Teatro,https://www.youtube.com/watch?v=YnjaXQBwIkE&t=70s&ab_channel=CristianLienlaf,Fira Tárrega 2017 “Teatre al Carrer”,-,(Sin Texto),reportaje,
5El Cine,https://www.youtube.com/watch?v=EnWN-7eGr7o&ab_channel=Quetzal,Ovejas Eléctricas - El guión según Charlie Kaufman,ESP,¿En qué consiste el arte? ¿Qué hace que un guion sea bueno? ¿Cómo se crea un personaje? ¿Qué intención crea a las películas que vemos? ¿Cómo modifican las películas el imaginario popular? ¿Cómo cuenta uno su historia sin miedo a arriesgar? ¿Cómo se escribe desde el corazón? ¿Cómo se adentra alguien a contar su herida? ¿Cómo potenciar la creación libre de guiones y películas? ¿Qué caracteriza una industria del cine que pueda acoger a guionistas dándoles total libertad? ¿Cómo hacer que los productores estén interesados en arriesgar?,presentación,
5El Cine,https://www.youtube.com/watch?v=pc0fxsYdHLk&ab_channel=ZEPfilms,EL NUEVO HOLLYWOOD | Historia del cine,ESP,"¿Qué fue la contracultura y el cine de los años 70? ¿En qué contexto histórico se dio? ¿Qué diferentes películas fueron las protagonistas del nacimiento de Hollywood? ¿Qué ocurrió en la mansión de Roman Polansky? ¿Qué películas se siguieron filmando? ¿Cómo negociaban directores y productores? ¿Qué fue The Directors Company? ¿Por qué los directores tienen que luchar tanto para tener control sobre sus creaciones? ¿Qué papel jugaron Scorsese, Bryan De Palma, Spielberg y George Lucas? ¿Cómo fue posible la creación de tan buenas películas en el nuevo Hollywood? ¿Por qué decidieron los jefes de los estudios que los directores tenían demasiado poder sobre sus películas? ¿Qué influencia tuvo el cine de los 70?",presentación,
5El Cine,https://www.youtube.com/watch?v=VI9RSlHqu-w&ab_channel=Thoughty2,The Truth Why Most Modern Movies Are Terrible,ENG,¿Está augmentando la calidad de las películas? ¿Cómo se han acabado llenando las salas de secuelas de superhéroes y remakes de películas de animación? ¿Se está haciendo mejor cine que en el siglo pasado? ¿Nos está sorprendiendo el cine moderno con nuevos guiones y estilos cinematográficos? ¿La mediocridad vende? ¿Cuáles son las causas de tan poca libertad artística? ¿Qué ocurre si una compañía no lanza continuamente películas sobre un personaje del que tiene los derechos? ¿Actualmente los personajes de cine son marcas? ¿Está afectando esto a cualidad de las películas? ¿Por qué muchas películas acaban siendo basura repetitiva? ¿Cómo ha cambiado el mercado de cine? ¿Cómo se hacen las películas para el mercado internacional? ¿Cómo se hace una película para que la comprenda igual un chino que un estadounidense? ¿Cómo tiene que ser un guion para ser vendible? ¿Qué narrativas y mensajes no paran de repetirse? ¿Qué ocurre cuando el lucro es prioritario a la creación artística? ¿Es inevitable que así sea? ¿Qué ocurre cuando no se le deja a los directores y guionistas libertad de creación?,presentación,
5El Cine,https://www.youtube.com/watch?v=Qz9ZGTTKF8w&t=757s&ab_channel=Quetzal,Ovejas Eléctricas - Cómo Disney canibaliza la industria cultural,ESP,Ver parte 2. ¿Cómo fue fundada Disney? ¿Cómo empezó Walt Disney y cómo se imaginó su proyecto? ¿Cuántos clásicos llegaron a hacer antes de la muerte de Disney? ¿Cómo renació de sus cenizas con nuevos éxitos en los 90? ¿Cómo ha cambiado Disney en los últimos años? ¿A qué otras empresas compraron? ¿Qué ocurre si una sola empresa tiene la mitad del cine de Hollywood? ¿Se puede sacar una película que no cuente con la aprobación del comité de Disney? ¿Puede hacer buen cine una empresa que sólo busca el lucro? ¿Es lícito que una sola empresa posea el 48% de la industria cultural? ¿Por qué lo único que mejora últimamente son los efectos especiales? ¿Qué contexto necesita un buen guion para poder llevarse a cabo? ¿Por qué los estudios toman tan pocos riesgos? ¿Qué es la industria cultural? ¿Quiénes fueron Adorno y Horkheimer? ¿Cómo es una buena obra de arte? ¿Es al capitalismo al que hay que atribuirle todo lo ocurrido? ¿Se le puede atribuir la existencia de un monopolio cultural al “neoliberalismo”? ¿Podría haber sido Disney una empresa que asegurase la libertad de creación de los directores?,presentación,
5El Cine,https://www.youtube.com/watch?v=F7WV-1fjoNA&ab_channel=Lafilmotecamaldita,Las películas mas baratas de la historia - Cine de Bajo presupuesto II,ESP,"¿Qué se necesita para hacer una buena película? ¿Cómo se hicieron las películas más baratas de la historia? ¿Qué es el cine de bajo presupuesto? ¿Con cuánto dinero se puede hacer una película? ¿Qué necesita una película si tiene un buen guion? ¿Son imprescindibles los efectos especiales? ¿Qué se puede conseguir con una cámara, encuadre y luz decentes? ¿Cuánto dinero se puede llegar a recaudar con talento y una buena idea? ¿Cuáles son las dos mejores maneras de grabar cine de bajo presupuesto?",presentación,
5El Cine,https://www.youtube.com/watch?v=hNb5TjHhl9A&ab_channel=Zoomf7,Ibai hizo historia…¿Del cine?,ESP,"¿Se está destruirá el profesionalismo del cine? ¿Se convertirá en un arte accesible para toda la población como lo son la pintura o la danza? ¿Cómo puede influenciar en la sociedad una sola película? ¿Puede que alguien en algún momento, en algún lugar, tomará el celular, se encontrará con sus amigos y grabará algo que tendrá un impacto que aún no estamos dispuestos a aceptar? ¿Cuál fue el primer trailer que se emitió en directo? ¿Qué es el live cinema? ¿Es cine? ¿Es teatro? ¿Es televisión? ¿Serán comunes en el futuro los trailers en vivo? ¿Serán comunes las películas de bajo presupuesto? ¿Qué peliculones llegarán a producirse sin la necesidad de grandes inversiones?",presentación,
5El Cine,https://www.youtube.com/watch?v=6u9QBzgUbls&ab_channel=TNTAm%C3%A9ricaLatina,Smart Films 2018| Selección Oliver Stone - Sangre y levadura,ESP,¿Qué papel tendrían los concursos para potenciar la creación cinematográfica? ¿Qué es Smart Films? ¿Se graban todos los cortos solo con la cámara de teléfonos móviles? ¿Qué clase de recursos utilizan en estos cortos de bajo presupuesto? ¿Cuánto trabajo conlleva un cortometraje de 5 minutos? ¿Cómo resumir en tan poco tiempo una idea? ¿Cuánto talento se podría generar si se potenciasen este tipo de concursos? ¿Qué industrias se podrían aprovechar de este talento? ¿Cómo potenciar la creación de cine en una época en la que todos tenemos una cámara de altísima calidad en el bolsillo? ¿A qué otros sectores les podría interesar el cortometraje? ¿Le interesaría a la industria publicitaria?,cortometraje,
5El Cine,https://www.youtube.com/watch?v=6jlQiwcsV9Q&list=PLbaKAYPM0fwxKZIwWvF_XSlFAUlRCQYcX&index=6&ab_channel=EstrellaDamm,"“Vale” con Dakota Johnson y Quim Gutiérrez, dirigida por Alejandro Amenábar. Estrella Damm 2015",ESP,¿Cómo han ido cambiando los anuncios de Estrella Damm? ¿Cómo empezó la empresa a basar su modelo publicitario en los videoclips una vez al año? ¿Qué acabó representando el anuncio musical anual de Estrella Damm? ¿En qué año empezaron a apostar por los cortometrajes? ¿De qué manera podrían continuar su modelo publicitario? ¿Podría una empresa como esta organizar un concurso temático al año de cortos gravados con smartphones? ¿Qué premio se le daría al grupo que gravase el cortometraje ganador? ¿Se les podría dar la oportunidad de escribir y dirigir el anuncio de ese año con material profesional? ¿Cómo se potenciaría la industria del cine en los diferentes territorios mediante la publicidad? ¿Se empezaría a ver la publicidad con otros ojos?,cortometraje,
5El Cine,https://www.youtube.com/watch?v=CNNLvujgzXY&ab_channel=JipiandoCine,Cómo hacer CORTOMETRAJES caseros sin dinero [CONSIGUE look cinematográfico],ESP,¿Cómo gravar sin tener un duro? ¿Cómo conseguir calidad cinematográfica? ¿Cómo ayudarán los tutoriales para darle herramientas para empezar a gravar al principiante? ¿Cuánto de este material didáctico hay en youtube u otras plataformas? ¿Qué técnicas se podrían llegar a enseñar con videos de este tipo? ¿Cuánto se podrá llegar a aprender mirando vídeos?,tutorial,
5El Cine,https://www.youtube.com/watch?v=qSaXAsi8XAY&ab_channel=ThePenultimateConquest,How Solarpunk Fiction Envisions a Better Tomorrow | Video Essay,ENG,¿Cómo será el futuro? ¿Cómo cambiará el mundo en los próximos 100 años? ¿Viviremos en un mundo en crisis? ¿Qué es el Ciberpunk? ¿Se nos ha robado el optimismo? ¿Qué suele ocurrir en las épocas de cambio? ¿Cómo cambiará la manera de relacionarnos con el entorno? ¿Se tendrá que adaptar la humanidad a la nueva situación climática? ¿Cómo se vivirá en el futuro? ¿Qué influencia tiene el cine en crear nuevas formas de imaginar el futuro? ¿Qué es el Solarpunk? ¿Cómo se puede recuperar el optimismo en el porvenir? ¿Qué nuevos sistemas tecnológicos nos permitirán frenar las emisiones de CO2? ¿Cuál será nuestra relación con la tecnología? ¿Y con la naturaleza? ¿Qué sistema político tendría que haber para hacer posible este futuro? ¿Qué caracteriza a los futuros Solarpunk? ¿Es el movimiento Solarpunk solo un movimiento estético? ¿Qué papel juega la estética en la transformación? ¿Será posible cambiar el mundo sin tener esperanza en el futuro? ¿El cambio social y ecológico tendrá que venir acompañado de un cambio artístico? ¿Es la ciencia ficción una forma de activismo?,presentación,
5El Cine,https://www.youtube.com/watch?v=IwR4p3enp5A&ab_channel=AlbaLafarga,Después del colapso | Qué os enseñan DUNE y NAUSICAA,ESP,¿Qué son las sociedades postcolapsistas? ¿Puede ser políticamente neutro un argumento ecológico? ¿Qué relación tiene cada sociedad con la naturaleza? ¿Idealizamos el pasado natural? ¿Cómo superar la dicotomía hombre-naturaleza? ¿Qué nos puede enseñar las películas de DUNE y NAUSICAA?,presentación,
5El Cine,https://www.youtube.com/watch?v=ubLN1pjCeyI&ab_channel=EsquizofreniaNatural,Studio Ghibli: Las claves para entender su estilo.,ESP,¿Cómo se fundó Studio Ghibli? ¿Cuál fue la obra previa de sus creadores y en qué contexto histórico se hizo? ¿Puede un estudio con el objetivo de garantizar la libertad creativa de los directores? ¿Cómo se sostendría en el tiempo? ¿Cómo tendría que permitir el nacimiento de nuevos talentos? ¿Cuál es la estructura empresarial que más promueve la libre creación y la variedad de estilos? ¿Sería útil que los directores se organizaran en cooperativa? ¿Cómo se conseguiría la financiación? ¿Debería ser mediante la venta de entradas como se ha hecho siempre? ¿Qué otras fuentes de financiación pueden hacer una compañía ser sostenible económicamente? ¿Un estudio puede arriesgar si sus ingresos dependen tanto de la venta de entradas? ¿Funcionaría que el espectador pagase una mensualidad para favorecer este modelo? ¿Se podría crear como una clase de plataforma productora que garantizase la libertad de creación? ¿Se le podrían hacer descuentos al cliente en las entradas de las salas de cine?,presentación,
6El Mercado,https://www.youtube.com/watch?v=sLcPqg5X_D4&ab_channel=insumisionreproduce,Economia Colectiva sub español part 1,CAT,¿Qué ocurrió en Catalunya en 1936 después del golpe de estado de los sublevados? ¿Qué supuso la derrota de las fuerzas sublevadas en Barcelona? ¿Qué ambiente se respiró después de la fin de los enfrentamientos? ¿Qué ocurrió con la organización de fábricas y talleres? ¿Perdieron la propiedad los dueños de muchos establecimientos? ¿Qué representaba la CNT en aquella época? ¿En qué situación se encontraban los propietarios de los medios de producción? ¿Puede funcionar una sociedad sin jerarquías? ¿Cómo siguieron produciendo sin el propietario las fábricas en la Barcelona de después del golpe de estado? ¿Qué es el anarco-sindicalismo? ¿Qué es la autogestión? ¿Por qué se fueron del país la mayoría de los grandes propietarios? ¿Qué ocurrió con los propietarios de las pequeñas o medianas empresas? ¿Cómo fue posible hacer un cambio tan repentino y mantener la ciudad funcionando? ¿Qué es la colectivización de una empresa? ¿Cómo se gestiona una empresa colectivamente? ¿Qué diferencia una colectividad una cooperativa? ¿Cómo se organiza la empresa de forma democrática? ¿Qué ocurrió cuando se institucionalizó la revolución? ¿Por qué se prohibieron las colectividades? ¿Puede que se perdiera le guerra civil por culpa de la centralización de la economía catalana? ¿Se dio en Catalunya del 36 al 39 la transformación económico-social más radical que hubo en el s. XX?,documental,
